frame_idx,timestamp_sec,detected,body_scale_px,active_kpts,mean_kpt_conf,displacement_px,activity_value,activity_score,abnormal,behavior_id,behavior_label,gcn_confidence
64,2.133,1,595.05,17,0.9197,33.8009,34,24,1,0,WALK,0.9951
65,2.166,1,598.47,17,0.9335,33.1763,35,25,1,0,WALK,0.9951
66,2.200,1,586.89,17,0.9667,26.4507,33,25,1,0,WALK,0.9758
67,2.233,1,567.62,17,0.9728,52.7390,45,25,1,0,WALK,0.9758
68,2.266,1,551.43,17,0.9905,37.5930,46,25,1,0,WALK,0.9035
69,2.300,1,544.00,17,0.9887,23.2235,39,26,1,0,WALK,0.9035
70,2.333,1,526.54,17,0.9922,25.3377,37,26,1,0,WALK,0.8558
71,2.366,1,518.16,17,0.9965,33.3605,39,26,1,0,WALK,0.8558
72,2.400,1,490.67,17,0.9908,33.8947,43,26,1,-1,LOW CONF,0.7930
73,2.433,1,461.69,17,0.9930,27.3432,43,26,1,-1,LOW CONF,0.7930
74,2.466,1,469.66,17,0.9906,23.7428,39,26,1,-1,LOW CONF,0.7750
75,2.500,1,429.22,17,0.9893,35.1724,47,27,1,-1,LOW CONF,0.7750
76,2.533,1,423.09,17,0.9828,52.5003,62,27,1,0,WALK,0.9079
77,2.566,1,400.71,17,0.9862,40.5076,66,28,1,0,WALK,0.9079
78,2.600,1,391.73,17,0.9930,39.7752,67,28,1,0,WALK,0.9165
79,2.633,1,410.52,17,0.9936,80.9076,91,29,1,0,WALK,0.9165
80,2.666,0,0.00,0,0.0000,0.0000,0,29,0,-1,LOW CONF,0.5506
81,2.700,0,0.00,0,0.0000,0.0000,0,28,0,-1,LOW CONF,0.5506
82,2.733,0,0.00,0,0.0000,0.0000,0,28,0,-1,LOW CONF,0.5506
83,2.766,0,0.00,0,0.0000,0.0000,0,28,0,-1,LOW CONF,0.5506
84,2.800,1,0.00,17,0.9905,0.0000,100,28,0,0,WALK,0.9493
85,2.833,1,455.49,17,0.9819,128.5417,100,29,1,0,WALK,0.9493
86,2.866,0,0.00,0,0.0000,0.0000,0,29,0,-1,LOW CONF,0.6382
87,2.900,0,0.00,0,0.0000,0.0000,0,29,0,-1,LOW CONF,0.6382
88,2.933,1,0.00,17,0.9692,0.0000,100,29,0,0,WALK,0.8032
89,2.966,1,419.50,17,0.9900,83.5845,100,30,1,0,WALK,0.8032
90,3.000,1,450.93,17,0.9917,65.0800,100,31,1,-1,LOW CONF,0.6139
91,3.033,0,0.00,0,0.0000,0.0000,0,31,0,-1,LOW CONF,0.6139
92,3.066,0,0.00,0,0.0000,0.0000,0,31,0,-1,LOW CONF,0.6139
93,3.100,0,0.00,0,0.0000,0.0000,0,31,0,-1,LOW CONF,0.6139
94,3.133,1,0.00,17,0.9871,0.0000,100,32,0,3,SHAKE,0.9481
95,3.166,1,629.37,17,0.9881,93.1971,88,32,1,3,SHAKE,0.9481
96,3.200,1,612.07,17,0.9693,57.8985,79,33,1,3,SHAKE,0.9801
97,3.233,1,628.83,17,0.9716,44.2274,65,33,1,3,SHAKE,0.9801
98,3.266,1,690.07,17,0.9822,54.7710,56,33,1,3,SHAKE,0.9939
99,3.300,1,709.91,17,0.9896,45.9681,50,33,1,3,SHAKE,0.9939
100,3.333,1,694.11,17,0.9927,42.8129,47,34,1,3,SHAKE,0.9939
101,3.366,1,669.28,17,0.9908,34.5637,43,34,1,3,SHAKE,0.9939
102,3.400,1,653.19,17,0.9918,43.2272,44,35,1,3,SHAKE,0.9944
103,3.433,1,631.98,17,0.9910,42.4270,45,35,1,3,SHAKE,0.9944
104,3.466,1,590.95,17,0.9927,46.7255,50,36,1,3,SHAKE,0.9837
105,3.500,1,572.49,17,0.9921,42.1640,50,36,1,3,SHAKE,0.9837
106,3.533,1,552.27,17,0.9904,39.1312,50,37,1,-1,LOW CONF,0.7185
107,3.566,1,533.81,17,0.9919,26.3467,44,37,1,-1,LOW CONF,0.7185
108,3.600,1,575.63,17,0.9914,43.9535,45,38,1,0,WALK,0.9440
109,3.633,1,586.39,17,0.9893,33.0252,41,38,1,0,WALK,0.9440
110,3.666,1,606.56,17,0.9911,36.9507,40,39,1,0,WALK,0.9915
111,3.700,1,634.49,17,0.9905,29.4415,35,39,1,0,WALK,0.9915
112,3.733,1,647.33,17,0.9936,29.8507,33,39,1,0,WALK,0.9993
113,3.766,1,654.32,17,0.9936,31.8142,32,40,1,0,WALK,0.9993
114,3.800,1,647.54,17,0.9892,23.4909,29,40,1,0,WALK,0.9998
115,3.833,1,650.66,17,0.9886,30.5629,30,40,1,0,WALK,0.9998
116,3.866,1,651.83,17,0.9878,22.8344,27,40,1,0,WALK,0.9999
117,3.900,1,636.28,17,0.9871,19.0240,24,40,1,0,WALK,0.9999
118,3.933,1,612.33,17,0.9849,19.8191,24,39,1,0,WALK,1.0000
119,3.966,1,628.07,17,0.9789,24.8318,24,39,1,0,WALK,1.0000
120,4.000,1,618.29,17,0.9772,21.6620,24,39,1,0,WALK,0.9999
121,4.033,1,619.17,17,0.9632,26.1420,25,39,1,0,WALK,0.9999
122,4.066,1,600.38,17,0.9621,21.8802,25,39,1,0,WALK,0.9999
123,4.100,1,589.13,16,0.9602,19.7146,24,38,1,0,WALK,0.9999
124,4.133,1,564.43,17,0.9610,21.0863,25,38,1,0,WALK,0.9999
125,4.166,1,542.49,17,0.9652,33.4998,32,38,1,0,WALK,0.9999
126,4.200,1,525.13,17,0.9717,23.9992,32,38,1,0,WALK,0.9999
127,4.233,1,509.37,17,0.9787,19.4493,30,38,1,0,WALK,0.9999
128,4.266,1,478.67,17,0.9765,22.2428,31,38,1,0,WALK,0.9999
129,4.300,1,458.39,17,0.9777,17.3778,29,38,1,0,WALK,0.9999
130,4.333,1,447.90,17,0.9744,17.4400,28,38,1,0,WALK,1.0000
131,4.366,1,465.26,17,0.9656,19.8753,28,38,1,0,WALK,1.0000
132,4.400,1,462.47,17,0.9638,21.8003,29,38,1,0,WALK,1.0000
133,4.433,1,460.53,16,0.9466,24.0534,31,38,1,0,WALK,1.0000
134,4.466,1,465.30,16,0.9476,20.1519,30,38,1,0,WALK,1.0000
135,4.500,1,485.37,16,0.9551,16.8807,26,38,1,0,WALK,1.0000
136,4.533,1,499.10,16,0.9555,9.9457,20,38,1,0,WALK,1.0000
137,4.566,1,495.98,16,0.9562,17.1783,21,38,1,0,WALK,1.0000
138,4.600,1,478.83,16,0.9539,21.8267,25,38,1,0,WALK,1.0000
139,4.633,1,471.12,16,0.9533,17.7221,25,38,1,0,WALK,1.0000
140,4.666,1,470.28,16,0.9633,20.6143,27,38,1,0,WALK,1.0000
141,4.700,1,464.27,16,0.9639,12.5438,23,38,1,0,WALK,1.0000
142,4.733,1,450.52,16,0.9616,16.7900,24,38,1,0,WALK,1.0000
143,4.766,1,449.66,17,0.9695,14.1593,23,38,1,0,WALK,1.0000
144,4.800,1,452.41,16,0.9653,12.6761,21,38,1,0,WALK,1.0000
145,4.833,1,458.00,17,0.9698,13.1263,20,38,1,0,WALK,1.0000
146,4.866,1,454.07,17,0.9716,12.9309,19,38,1,0,WALK,0.9999
147,4.900,1,458.21,17,0.9737,13.0149,19,37,1,0,WALK,0.9999
148,4.933,1,459.74,17,0.9665,14.6171,20,37,1,0,WALK,0.9999
149,4.966,1,448.29,17,0.9654,12.6048,19,37,1,0,WALK,0.9999
150,4.999,1,433.83,17,0.9652,9.2411,17,37,1,0,WALK,0.9999
151,5.033,1,421.54,17,0.9668,11.9554,18,37,1,0,WALK,0.9999
152,5.066,1,402.36,17,0.9715,9.8170,18,37,1,0,WALK,0.9998
153,5.099,1,393.82,17,0.9805,12.0757,19,36,1,0,WALK,0.9998
154,5.133,1,386.27,17,0.9829,13.3450,21,36,1,0,WALK,0.9997
155,5.166,1,375.29,17,0.9832,15.2053,23,36,1,0,WALK,0.9997
156,5.199,1,364.63,17,0.9848,9.1349,21,36,1,0,WALK,0.9998
157,5.233,1,329.57,17,0.9882,16.9945,27,36,1,0,WALK,0.9998
158,5.266,1,310.12,17,0.9899,14.6717,30,36,1,0,WALK,0.9999
159,5.299,1,301.85,17,0.9878,10.7312,28,36,1,0,WALK,0.9999
160,5.333,1,302.78,17,0.9897,8.7444,24,35,1,0,WALK,1.0000
161,5.366,1,302.95,17,0.9868,12.4976,25,35,1,0,WALK,1.0000
162,5.399,1,297.20,17,0.9886,11.8706,26,35,1,0,WALK,1.0000
163,5.433,1,300.67,17,0.9801,12.3925,26,35,1,0,WALK,1.0000
164,5.466,1,302.52,17,0.9731,11.4682,26,35,1,0,WALK,1.0000
165,5.499,1,307.76,17,0.9729,10.7845,24,35,1,0,WALK,1.0000
166,5.533,1,320.01,17,0.9688,9.8258,22,34,1,0,WALK,1.0000
167,5.566,1,322.07,17,0.9739,5.9079,18,34,1,0,WALK,1.0000
168,5.599,1,330.99,17,0.9687,8.8427,17,33,1,0,WALK,1.0000
169,5.633,1,331.64,17,0.9681,5.6469,15,33,1,0,WALK,1.0000
170,5.666,1,326.63,17,0.9704,8.3231,16,32,1,0,WALK,1.0000
171,5.699,1,320.70,17,0.9815,8.1457,16,32,1,0,WALK,1.0000
172,5.733,1,317.72,17,0.9843,5.7915,14,32,1,0,WALK,0.9995
173,5.766,1,321.12,17,0.9840,5.2593,13,32,1,0,WALK,0.9995
174,5.799,1,325.08,17,0.9839,6.4177,13,33,1,0,WALK,0.9984
175,5.833,1,327.79,17,0.9876,8.6906,14,32,1,0,WALK,0.9984
176,5.866,1,328.53,17,0.9816,6.5518,14,31,1,0,WALK,0.9922
177,5.899,1,335.82,17,0.9888,10.9617,17,31,1,0,WALK,0.9922
178,5.933,1,336.40,17,0.9879,8.4634,16,31,1,0,WALK,0.9273
179,5.966,1,338.84,17,0.9885,10.3632,18,30,1,0,WALK,0.9273
180,5.999,1,343.90,17,0.9875,10.2181,18,29,1,-1,LOW CONF,0.7946
181,6.033,1,343.39,17,0.9889,10.4957,19,28,1,-1,LOW CONF,0.7946
182,6.066,1,353.33,17,0.9847,14.0527,21,29,1,0,WALK,0.8119
183,6.099,1,351.99,17,0.9922,14.5098,24,29,1,0,WALK,0.8119
184,6.133,1,360.38,17,0.9885,16.3739,26,29,1,0,WALK,0.9718
185,6.166,1,364.14,17,0.9903,7.9701,21,28,1,0,WALK,0.9718
186,6.199,1,363.86,17,0.9913,4.6016,16,28,1,0,WALK,0.9934
187,6.233,1,360.21,17,0.9916,7.1876,15,27,1,0,WALK,0.9934
188,6.266,1,363.73,17,0.9928,7.4446,14,26,1,0,WALK,0.9967
189,6.299,1,367.36,17,0.9921,8.2517,14,26,1,0,WALK,0.9967
190,6.333,1,370.68,17,0.9918,12.2851,17,25,1,0,WALK,0.9901
191,6.366,1,374.20,17,0.9936,8.2427,16,25,1,0,WALK,0.9901
192,6.399,1,360.11,17,0.9909,12.0527,19,25,1,0,WALK,0.9903
193,6.433,1,367.75,17,0.9916,9.6863,18,25,1,0,WALK,0.9903
194,6.466,1,365.97,17,0.9930,8.6242,17,24,1,0,WALK,0.9327
195,6.499,1,363.34,17,0.9912,13.0554,20,24,1,0,WALK,0.9327
196,6.533,1,365.47,17,0.9940,10.1167,19,24,1,-1,LOW CONF,0.5321
197,6.566,1,366.02,17,0.9833,17.5871,24,23,1,-1,LOW CONF,0.5321
198,6.599,1,369.53,17,0.9957,13.5335,24,23,1,-1,LOW CONF,0.6242
199,6.633,1,375.89,17,0.9948,11.0120,22,23,1,-1,LOW CONF,0.6242
200,6.666,1,375.72,17,0.9930,10.7517,20,23,1,-1,LOW CONF,0.7257
201,6.699,1,381.01,17,0.9943,11.3868,20,22,1,-1,LOW CONF,0.7257
202,6.733,1,382.39,17,0.9926,7.0880,17,22,1,-1,LOW CONF,0.7929
203,6.766,1,379.02,17,0.9940,7.8583,15,22,1,-1,LOW CONF,0.7929
204,6.799,1,379.77,17,0.9941,7.1729,14,22,1,-1,LOW CONF,0.7675
205,6.833,1,382.48,17,0.9864,11.9139,16,22,1,-1,LOW CONF,0.7675
206,6.866,1,382.63,17,0.9937,8.5661,16,21,1,3,SHAKE,0.8006
207,6.899,1,391.08,17,0.9902,11.0850,17,21,1,3,SHAKE,0.8006
208,6.933,1,389.46,17,0.9959,12.6900,18,21,1,-1,LOW CONF,0.7417
209,6.966,1,394.12,17,0.9967,6.6801,15,21,1,-1,LOW CONF,0.7417
210,6.999,1,397.02,17,0.9961,4.1758,12,21,1,-1,LOW CONF,0.7799
211,7.033,1,393.95,17,0.9956,4.9765,10,21,1,-1,LOW CONF,0.7799
212,7.066,1,393.64,17,0.9965,10.6830,13,21,1,-1,LOW CONF,0.7054
213,7.099,1,396.72,17,0.9970,6.3339,12,21,1,-1,LOW CONF,0.7054
214,7.133,1,398.15,17,0.9972,6.6416,11,20,1,-1,LOW CONF,0.6122
215,7.166,1,398.87,17,0.9970,4.2217,9,20,1,-1,LOW CONF,0.6122
216,7.199,1,397.63,17,0.9966,7.2314,10,20,1,-1,LOW CONF,0.5111
217,7.233,1,391.31,17,0.9973,5.5134,10,20,1,-1,LOW CONF,0.5111
218,7.266,1,391.16,17,0.9979,7.5884,11,20,1,-1,LOW CONF,0.4979
219,7.299,1,386.33,17,0.9978,3.5115,9,19,1,-1,LOW CONF,0.4979
220,7.333,1,387.20,17,0.9980,6.1726,9,19,1,-1,LOW CONF,0.5429
221,7.366,1,384.80,17,0.9980,5.1097,9,19,1,-1,LOW CONF,0.5429
222,7.399,1,380.62,17,0.9981,4.1627,8,19,1,-1,LOW CONF,0.6544
223,7.433,1,377.60,17,0.9981,5.2311,8,18,1,-1,LOW CONF,0.6544
224,7.466,1,378.05,17,0.9983,3.7003,7,18,1,-1,LOW CONF,0.7545
225,7.499,1,388.07,17,0.9983,6.0951,8,18,1,-1,LOW CONF,0.7545
226,7.533,1,393.99,17,0.9983,4.1121,8,18,1,-1,LOW CONF,0.6906
227,7.566,1,397.76,17,0.9984,6.2406,8,18,1,-1,LOW CONF,0.6906
228,7.599,1,401.28,17,0.9983,5.6198,9,18,1,-1,LOW CONF,0.5312
229,7.633,1,403.52,17,0.9984,4.5146,8,17,1,-1,LOW CONF,0.5312
230,7.666,1,404.23,17,0.9985,4.1869,7,17,1,-1,LOW CONF,0.4062
231,7.699,1,412.39,17,0.9984,5.3627,8,17,1,-1,LOW CONF,0.4062
232,7.733,1,409.93,17,0.9984,2.1610,6,17,1,-1,LOW CONF,0.3458
233,7.766,1,408.48,17,0.9985,4.3134,6,17,1,-1,LOW CONF,0.3458
234,7.799,1,408.97,17,0.9986,3.7207,6,16,1,-1,LOW CONF,0.3511
235,7.833,1,408.12,17,0.9986,3.0924,5,16,1,-1,LOW CONF,0.3511
236,7.866,1,409.46,17,0.9986,2.3485,5,16,1,-1,LOW CONF,0.3532
237,7.899,1,407.78,17,0.9986,2.7004,4,16,1,-1,LOW CONF,0.3532
238,7.933,1,405.45,17,0.9986,1.9471,4,16,1,-1,LOW CONF,0.4169
239,7.966,1,407.58,17,0.9986,1.8959,3,15,1,-1,LOW CONF,0.4169
240,7.999,1,409.07,17,0.9986,3.2579,4,15,1,-1,LOW CONF,0.5004
241,8.033,1,406.00,17,0.9986,4.7752,5,15,1,-1,LOW CONF,0.5004
242,8.066,1,408.25,17,0.9986,2.4859,5,15,1,-1,LOW CONF,0.6910
243,8.099,1,408.22,17,0.9986,1.2318,3,15,1,-1,LOW CONF,0.6910
244,8.133,1,408.12,17,0.9986,1.6302,3,15,1,-1,LOW CONF,0.7774
245,8.166,1,410.36,17,0.9986,2.1332,3,15,1,-1,LOW CONF,0.7774
246,8.199,1,410.46,17,0.9986,1.1274,2,14,1,4,STOP,0.8457
247,8.233,1,411.16,17,0.9986,0.9127,2,14,1,4,STOP,0.8457
248,8.266,1,408.14,17,0.9986,1.2642,2,14,1,4,STOP,0.8730
249,8.299,1,412.54,17,0.9986,2.7530,3,14,1,4,STOP,0.8730
250,8.332,1,411.07,17,0.9986,0.5892,2,13,1,4,STOP,0.8883
251,8.366,1,410.34,17,0.9985,1.5761,2,13,1,4,STOP,0.8883
252,8.399,1,414.76,17,0.9985,1.6759,2,13,1,4,STOP,0.8973
253,8.432,1,415.49,17,0.9986,1.4368,2,12,1,4,STOP,0.8973
254,8.466,1,414.81,17,0.9985,2.5717,3,12,1,4,STOP,0.9023
255,8.499,1,415.65,17,0.9985,2.4172,3,12,1,4,STOP,0.9023
256,8.532,1,412.74,17,0.9985,3.6311,4,12,1,4,STOP,0.9001
257,8.566,1,414.34,17,0.9985,2.2120,4,12,1,4,STOP,0.9001
258,8.599,1,413.46,17,0.9986,2.6649,4,11,1,4,STOP,0.8905
259,8.632,1,415.01,17,0.9985,1.0715,3,11,1,4,STOP,0.8905
260,8.666,1,414.16,17,0.9985,1.4255,2,11,1,4,STOP,0.8866
261,8.699,1,414.18,17,0.9986,0.9763,2,11,1,4,STOP,0.8866
262,8.732,1,411.19,17,0.9985,2.6829,3,11,1,4,STOP,0.8845
263,8.766,1,409.19,17,0.9984,3.3165,4,11,1,4,STOP,0.8845
264,8.799,1,411.94,17,0.9984,2.5814,4,11,1,4,STOP,0.8787
265,8.832,1,407.81,17,0.9979,7.1840,7,11,1,4,STOP,0.8787
266,8.866,1,405.54,17,0.9979,4.4331,7,10,1,4,STOP,0.8372
267,8.899,1,407.06,17,0.9979,2.3061,5,10,1,4,STOP,0.8372
268,8.932,1,403.38,17,0.9979,1.6943,4,10,1,4,STOP,0.8075
269,8.966,1,403.22,17,0.9978,2.7627,4,10,1,4,STOP,0.8075
270,8.999,1,403.24,17,0.9976,2.9952,4,10,1,-1,LOW CONF,0.7605
271,9.032,1,403.88,17,0.9976,3.0817,4,10,1,-1,LOW CONF,0.7605
272,9.066,1,403.81,17,0.9975,2.7575,4,10,1,-1,LOW CONF,0.7799
273,9.099,1,406.10,17,0.9973,2.2631,4,9,1,-1,LOW CONF,0.7799
274,9.132,1,406.01,17,0.9970,3.3666,4,9,1,-1,LOW CONF,0.7668
275,9.166,1,407.54,17,0.9968,3.1340,4,9,1,-1,LOW CONF,0.7668
276,9.199,1,406.06,17,0.9967,2.5845,4,9,1,-1,LOW CONF,0.7762
277,9.232,1,403.81,17,0.9967,3.0687,4,9,1,-1,LOW CONF,0.7762
278,9.266,1,401.56,17,0.9967,4.1529,5,9,1,-1,LOW CONF,0.7767
279,9.299,1,400.11,17,0.9970,6.1926,7,8,1,-1,LOW CONF,0.7767
280,9.332,1,394.88,17,0.9969,3.7196,7,8,1,-1,LOW CONF,0.7960
281,9.366,1,392.54,17,0.9970,2.9160,6,8,1,-1,LOW CONF,0.7960
282,9.399,1,391.07,17,0.9969,3.2445,5,8,1,-1,LOW CONF,0.7782
283,9.432,1,381.39,17,0.9976,6.7584,8,8,1,-1,LOW CONF,0.7782
284,9.466,1,380.73,17,0.9976,3.3828,7,8,1,-1,LOW CONF,0.7502
285,9.499,1,379.20,17,0.9978,4.0313,7,8,1,-1,LOW CONF,0.7502
286,9.532,1,395.19,17,0.9966,6.0895,8,8,1,-1,LOW CONF,0.7060
287,9.566,1,377.68,17,0.9977,6.5547,9,8,1,-1,LOW CONF,0.7060
288,9.599,1,376.93,17,0.9979,2.7046,7,7,1,-1,LOW CONF,0.6109
289,9.632,1,376.83,17,0.9980,1.8568,6,7,1,-1,LOW CONF,0.6109
290,9.666,1,379.83,17,0.9980,3.4656,6,7,1,-1,LOW CONF,0.5268
291,9.699,1,376.61,17,0.9982,9.0521,10,7,1,-1,LOW CONF,0.5268
292,9.732,1,382.15,17,0.9982,3.6453,8,7,1,-1,LOW CONF,0.3909
293,9.766,1,378.33,17,0.9984,4.3395,8,7,1,-1,LOW CONF,0.3909
294,9.799,1,383.05,17,0.9985,3.9131,7,7,1,-1,LOW CONF,0.4252
295,9.832,1,379.44,17,0.9984,3.5491,7,6,1,-1,LOW CONF,0.4252
296,9.866,1,378.33,17,0.9984,3.1914,6,6,1,-1,LOW CONF,0.4168
297,9.899,1,377.62,17,0.9983,3.2367,6,6,1,-1,LOW CONF,0.4168
298,9.932,1,377.34,17,0.9983,3.8144,6,6,1,-1,LOW CONF,0.3744
299,9.966,1,385.84,17,0.9976,7.3569,8,6,1,-1,LOW CONF,0.3744
300,9.999,1,374.49,17,0.9984,7.2824,10,6,1,-1,LOW CONF,0.3607
301,10.032,1,373.88,17,0.9983,2.6931,8,6,1,-1,LOW CONF,0.3607
302,10.066,1,373.92,17,0.9982,2.9300,7,6,1,-1,LOW CONF,0.4043
303,10.099,1,376.68,17,0.9983,2.5790,6,6,1,-1,LOW CONF,0.4043
304,10.132,1,379.05,17,0.9983,3.4423,6,6,1,-1,LOW CONF,0.4406
305,10.166,1,381.69,17,0.9983,2.9486,5,6,1,-1,LOW CONF,0.4406
306,10.199,1,380.33,17,0.9982,1.9834,4,6,1,-1,LOW CONF,0.5399
307,10.232,1,379.62,17,0.9981,1.8859,4,6,1,-1,LOW CONF,0.5399
308,10.266,1,378.75,17,0.9977,3.5561,5,5,1,-1,LOW CONF,0.5005
309,10.299,1,383.03,17,0.9980,2.6403,4,5,1,-1,LOW CONF,0.5005
310,10.332,1,384.23,17,0.9982,4.7715,6,5,1,-1,LOW CONF,0.4937
311,10.366,1,385.38,17,0.9983,3.1976,5,5,1,-1,LOW CONF,0.4937
312,10.399,1,385.17,17,0.9984,3.8167,6,5,1,-1,LOW CONF,0.4993
313,10.432,1,390.29,17,0.9982,3.2875,5,5,1,-1,LOW CONF,0.4993
314,10.466,1,392.54,17,0.9982,2.3911,5,5,1,-1,LOW CONF,0.5198
315,10.499,1,397.72,17,0.9982,2.3534,4,5,1,-1,LOW CONF,0.5198
316,10.532,1,393.37,17,0.9976,2.6825,4,5,1,-1,LOW CONF,0.5753
317,10.566,1,396.77,17,0.9981,2.6475,4,5,1,-1,LOW CONF,0.5753
318,10.599,1,396.77,17,0.9981,1.9418,4,5,1,-1,LOW CONF,0.5987
319,10.632,1,398.34,17,0.9981,2.2643,3,5,1,-1,LOW CONF,0.5987
320,10.666,1,396.87,17,0.9980,1.6964,3,5,1,-1,LOW CONF,0.6896
